Date,Close,High,Low,Open,Volume,Daily_Return,Volatility,MA7,MA21,RSI,Middle,Upper,Lower,Lag1,Lag2,Lag3,volatility_21
2020-02-20,9608.4755859375,9643.216796875,9507.900390625,9629.3251953125,44925260237.0,-0.0025859164113087,0.033215705869453,9887.139369419643,9785.6416015625,47.99338439324097,9807.397216796875,10496.618642333033,9118.175791260717,9633.38671875,10141.99609375,9690.142578125,0.025373236650999498
2020-02-21,9686.44140625,9723.0146484375,9589.7431640625,9611.7822265625,40930547513.0,0.0081142757365806,0.0330901897239952,9797.757254464286,9801.637416294643,48.196001181536374,9822.075537109375,10486.17237562155,9157.978698597199,9608.4755859375,9633.38671875,10141.99609375,0.025094983353029496
2020-02-22,9663.181640625,9698.2314453125,9600.728515625,9687.70703125,35838025154.0,-0.0024012704614092,0.0298142762246558,9765.436802455357,9814.50916108631,46.62205959226346,9838.016357421875,10468.275258916137,9207.757455927613,9686.44140625,9608.4755859375,9633.38671875,0.02510538352223382
2020-02-23,9924.515625,9937.404296875,9657.791015625,9663.318359375,41185185761.0,0.0270443001170883,0.0318931803236023,9764.019949776786,9842.13537016369,46.796126369099525,9869.566064453125,10445.929367291234,9293.202761615017,9663.181640625,9686.44140625,9608.4755859375,0.025646152559572245
2020-02-24,9650.1748046875,9951.74609375,9537.04296875,9921.5830078125,45080496648.0,-0.0276427415380788,0.0323082912980069,9758.310267857143,9859.118861607143,46.57437281939175,9893.02666015625,10383.112543697005,9402.940776615496,9924.515625,9663.181640625,9686.44140625,0.026464134602574196
2020-02-25,9341.705078125,9652.7373046875,9305.021484375,9651.3125,42515259129.0,-0.0319651957405645,0.0264753237131912,9643.982979910714,9866.773251488095,35.41175913540644,9879.44072265625,10415.10774650725,9343.773698805251,9650.1748046875,9924.515625,9663.181640625,0.027338476366157508
2020-02-26,8820.5224609375,9354.7783203125,8704.4267578125,9338.2900390625,50420050762.0,-0.0557909517404833,0.0279002349029168,9527.85951450893,9829.016043526786,27.684771019448576,9833.9767578125,10547.830293625033,9120.123221999966,9341.705078125,9650.1748046875,9924.515625,0.027911479097605905
2020-02-27,8784.494140625,8932.892578125,8577.19921875,8825.09375,45470195695.0,-0.0040846016176541,0.0278200189668657,9410.147879464286,9784.001395089286,28.31983989703943,9783.404296875,10638.03297999925,8928.77561375075,8820.5224609375,9341.705078125,9650.1748046875,0.027675188029798282
2020-02-28,8672.455078125,8890.4560546875,8492.9326171875,8788.728515625,44605450443.0,-0.0127541848974389,0.0263351398598202,9265.292689732143,9730.501953125,25.246552161848257,9723.77109375,10710.606744359615,8736.935443140384,8784.494140625,8820.5224609375,9341.705078125,0.027605339470423904
2020-02-29,8599.5087890625,8775.6318359375,8599.5087890625,8671.212890625,35792392544.0,-0.0084112616791174,0.0259368003197528,9113.339425223214,9670.234793526786,28.22735643354804,9647.912841796875,10735.669155404332,8560.156528189418,8672.455078125,8784.494140625,8820.5224609375,0.027461695651411672
2020-03-01,8562.4541015625,8726.796875,8471.212890625,8599.7587890625,35349164300.0,-0.0043089307085921,0.0189972295957794,8918.759207589286,9596.224330357143,26.779847473992533,9583.20498046875,10768.304488768508,8398.105472168992,8599.5087890625,8672.455078125,8784.494140625,0.026497139048196353
2020-03-02,8869.669921875,8921.30859375,8532.630859375,8563.2646484375,42857674409.0,0.0358794122185646,0.0281158589877254,8807.258510044643,9549.227120535714,36.40345880275399,9516.27666015625,10703.938591924174,8328.614728388327,8562.4541015625,8599.5087890625,8672.455078125,0.02776767580812577
2020-03-03,8787.7861328125,8901.5986328125,8704.990234375,8865.3876953125,42386715821.0,-0.0092318868440135,0.0266507595027097,8728.127232142857,9481.586635044643,24.42224087207532,9439.363232421874,10605.256934568968,8273.46953027478,8869.669921875,8562.4541015625,8599.5087890625,0.02619209915865616
2020-03-04,8755.24609375,8843.3662109375,8712.431640625,8788.5419921875,34746706368.0,-0.0037028710724991,0.0165765432721881,8718.802036830357,9406.786225818452,29.77726602137382,9366.40654296875,10510.51046470032,8222.30262123718,8787.7861328125,8869.669921875,8562.4541015625,0.02586815594137454
2020-03-05,9078.7626953125,9142.0546875,8757.25390625,8760.28515625,39698054597.0,0.0369511716859043,0.0217347012627088,8760.840401785714,9352.709216889882,39.2761002937069,9304.7388671875,10364.027569443788,8245.450164931211,8755.24609375,8787.7861328125,8869.669921875,0.02760445459817932
2020-03-06,9122.5458984375,9167.6953125,9032.0791015625,9078.30859375,40826885651.0,0.0048225958309942,0.0203222969801056,8825.139090401786,9296.06301153274,38.42386416626137,9266.394921875,10291.5389276221,8241.250916127901,9078.7626953125,8755.24609375,8787.7861328125,0.02749644228400032
2020-03-07,8909.9541015625,9163.220703125,8890.744140625,9121.6005859375,36216930370.0,-0.0233039986032201,0.0228760163322682,8869.48842075893,9249.421549479166,35.65240845633714,9215.170947265626,10201.409691099478,8228.932203431774,9122.5458984375,9078.7626953125,8755.24609375,0.02661029889361047
2020-03-08,8108.1162109375,8914.34375,8105.2529296875,8908.2060546875,39973102121.0,-0.0899934928379019,0.0429722595541301,8804.5830078125,9162.454055059525,21.30881060380989,9136.06962890625,10211.635511986224,8060.503745826278,8909.9541015625,9122.5458984375,9078.7626953125,0.03235880269042429
2020-03-09,7923.64453125,8177.79345703125,7690.09814453125,8111.146484375,46936995808.0,-0.022751484424786,0.0387408569014459,8669.4365234375,9078.33510044643,21.931462591784083,9025.15205078125,10121.272648643788,7929.031452918711,8108.1162109375,8909.9541015625,9122.5458984375,0.0323173014465403
2020-03-10,7909.7294921875,8136.9453125,7814.76318359375,7922.14697265625,42213940994.0,-0.0017561412564156,0.0390384193850698,8543.99986049107,8972.036690848214,24.25436774493275,8938.969189453124,10102.69280424314,7775.2455746631085,7923.64453125,8108.1162109375,8909.9541015625,0.029775404528360132
2020-03-11,7911.43017578125,7950.814453125,7642.8125,7910.08984375,38682762605.0,0.0002150116000085,0.0392423522654499,8423.45472935268,8890.038760230655,29.90090040100587,8854.116918945312,10059.045355227983,7649.188482662641,7909.7294921875,7923.64453125,8108.1162109375,0.028493449931118558
2020-03-12,4970.7880859375,7929.1162109375,4860.35400390625,7913.6162109375,53980357243.0,-0.3716953856011707,0.1360077785674018,7836.601213727678,8669.196498325893,13.089395224234735,8618.334252929688,10679.09083396882,6557.577671890556,7911.43017578125,7909.7294921875,7923.64453125,0.08405468495629781
2020-03-13,5563.70703125,5838.11474609375,4106.98095703125,5017.8310546875,74156772075.0,0.1192806724128683,0.1526536906007824,7328.195661272322,8472.875813802084,22.474430385088098,8413.360522460938,10822.582532991297,6004.13851193058,4970.7880859375,7911.43017578125,7909.7294921875,0.08965824459126151
2020-03-14,5200.3662109375,5625.2265625,5125.0693359375,5573.07763671875,36154506008.0,-0.0653055271012118,0.1519914386602173,6798.254534040178,8260.360793340773,21.375222433354693,8177.153051757812,10871.964015687388,5482.342087828236,5563.70703125,4970.7880859375,7911.43017578125,0.0900480682812432
2020-03-15,5392.31494140625,5836.64501953125,5169.283203125,5201.06689453125,33997889639.0,0.0369106179609119,0.1555822976230488,6410.282924107143,8044.541713169643,23.982441355304886,7964.26005859375,10836.031593607297,5092.488523580203,5200.3662109375,5563.70703125,4970.7880859375,0.09035410144882294
2020-03-16,5014.47998046875,5385.2294921875,4575.35791015625,5385.2294921875,45368026430.0,-0.0700691567616348,0.155554135071973,5994.68798828125,7823.794340587798,18.72273192309767,7747.8988037109375,10827.242366171653,4668.555241250222,5392.31494140625,5200.3662109375,5563.70703125,0.09091818225866195
2020-03-17,5225.62939453125,5371.3486328125,4981.9091796875,5002.578125,38622642935.0,0.0421079383874141,0.1586896333597,5611.2451171875,7627.790736607143,21.69383262629644,7568.154150390625,10799.785751949485,4336.522548831765,5014.47998046875,5392.31494140625,5200.3662109375,0.0920948796671067
2020-03-18,5238.4384765625,5331.833984375,5069.3359375,5227.11376953125,37878801016.0,0.0024512036855608,0.1587958785406367,5229.38916015625,7457.2153087797615,21.96628522497275,7390.8513671875,10728.853289211685,4052.8494451633137,5225.62939453125,5014.47998046875,5392.31494140625,0.09191069899092007
2020-03-19,6191.19287109375,6329.73583984375,5236.96875,5245.41650390625,51000731797.0,0.1818775573663802,0.092095826108337,5403.732700892857,7333.724772135417,29.0807311577433,7266.788256835937,10588.631729737712,3944.9447839341633,5238.4384765625,5225.62939453125,5014.47998046875,0.10188394914452548
2020-03-20,6198.7783203125,6844.26171875,5865.78173828125,6191.65380859375,54442976103.0,0.0012251999536576,0.0846683168783338,5494.457170758928,7215.9306408110115,28.706815510578323,7146.751733398438,10439.195559271022,3854.307907525854,6191.19287109375,5238.4384765625,5225.62939453125,0.1019148961941167
2020-03-21,6185.06640625,6378.13525390625,5932.8232421875,6206.521484375,42494390880.0,-0.0022120349130034,0.0773032214466317,5635.128627232143,7100.957194010417,29.56320258048639,7027.882348632813,10276.490536652867,3779.274160612759,6198.7783203125,6191.19287109375,5238.4384765625,0.1019285328803063
2020-03-22,5830.2548828125,6359.697265625,5823.7138671875,6185.55810546875,40099664740.0,-0.057365838963178,0.0833596993098758,5697.691476004465,6970.852469308035,31.6880244753186,6875.911596679687,10045.143278416504,3706.679914942869,6185.06640625,6198.7783203125,6191.19287109375,0.10244582611328636
2020-03-23,6416.31494140625,6443.9345703125,5785.00439453125,5831.37451171875,46491916000.0,0.1005204867323117,0.0795332453489885,5897.95361328125,6854.026041666667,38.61736969183971,6757.338037109375,9800.325176246553,3714.350897972197,5830.2548828125,6185.06640625,6198.7783203125,0.10490351866144595
2020-03-24,6734.8037109375,6789.02294921875,6411.06640625,6436.642578125,48221910672.0,0.0496373342704787,0.0796430299149035,6113.549944196428,6756.264973958333,41.517708395757175,6656.31591796875,9550.545123037129,3762.086712900371,6416.31494140625,5830.2548828125,6185.06640625,0.10568338924994936
2020-03-25,6681.06298828125,6892.51123046875,6536.92626953125,6738.716796875,44590107888.0,-0.0079795529257925,0.0805430877793084,6319.63916015625,6657.494349888393,41.18369874087227,6536.430932617188,9197.399834852733,3875.4620303816423,6734.8037109375,6416.31494140625,5830.2548828125,0.10568226878897123
2020-03-26,6716.4404296875,6735.4638671875,6590.962890625,6675.1708984375,35319797642.0,0.0052951815404678,0.0497033440296408,6394.674525669643,6545.002813430059,71.43202615272429,6416.125659179687,8786.492463790997,4045.758854568378,6681.06298828125,6734.8037109375,6416.31494140625,0.10525645921099502
2020-03-27,6469.79833984375,6793.83642578125,6466.70166015625,6719.38916015625,34585598367.0,-0.0367221435856948,0.053119505122818,6433.391671316965,6418.681501116072,62.1582019796967,6294.11787109375,8355.007647990335,4233.228094197166,6716.4404296875,6681.06298828125,6734.8037109375,0.10539365409025835
2020-03-28,6242.19384765625,6467.5009765625,6117.837890625,6467.25390625,34885225901.0,-0.0351795342346012,0.05551208502284,6441.552734375,6291.645298549107,64.50803664109431,6200.821752929687,8076.569435906683,4325.074069952691,6469.79833984375,6716.4404296875,6681.06298828125,0.10550051133348991
2020-03-29,5922.04296875,6250.46728515625,5920.0859375,6245.62451171875,28373690931.0,-0.051288198783903,0.0544553310968389,6454.665318080357,6187.546572730655,57.12244882149166,6100.741674804687,7794.185276505932,4407.298073103442,6242.19384765625,6469.79833984375,6716.4404296875,0.1043752847242312
2020-03-30,6429.841796875,6517.19580078125,5903.234375,5925.53857421875,37101651525.0,0.0857472380400818,0.0501860536651458,6456.597726004465,6116.4131091889885,68.38760245198397,6026.747290039062,7502.7436486174465,4550.750931460678,5922.04296875,6242.19384765625,6469.79833984375,0.10631259101910982
2020-03-31,6438.64453125,6504.51513671875,6374.162109375,6430.6064453125,32786468812.0,0.0013690436954885,0.0455488254186733,6414.289271763393,6046.361444382441,66.63333199869679,5953.1080078125,7154.62983404349,4751.58618158151,6429.841796875,5922.04296875,6242.19384765625,0.10631739774404465
2020-04-01,6606.7763671875,6612.57373046875,6202.37353515625,6437.3193359375,40346426266.0,0.0261129240978394,0.0470423074055393,6403.676897321428,5984.235072544643,67.9965789009276,6034.907421875,7176.0856525357085,4893.729191214292,6438.64453125,6429.841796875,5922.04296875,0.1065113244110198
2020-04-02,6793.62451171875,7088.24755859375,6595.91845703125,6606.7763671875,47660646124.0,0.0282812878999854,0.0483129117799185,6414.703194754465,6071.036807105655,59.922270800514575,6096.403295898437,7262.9414759304345,4929.86511586644,6606.7763671875,6438.64453125,6429.841796875,0.06466930652130848
2020-04-03,6733.38720703125,7003.220703125,6673.3359375,6797.396484375,38976504903.0,-0.0088667403657051,0.0456038625187639,6452.358747209822,6126.735863095239,58.655091962017096,6173.054345703125,7292.190494956532,5053.918196449718,6793.62451171875,6606.7763671875,6438.64453125,0.060431785013917355
2020-04-04,6867.52734375,6878.95361328125,6696.48486328125,6738.3828125,33185988584.0,0.0199216430890349,0.0417868671970734,6541.692103794643,6206.1244884672615,60.63409221427534,6246.814965820313,7343.521837243765,5150.108094396861,6733.38720703125,6793.62451171875,6606.7763671875,0.057873710824066886
2020-04-05,6791.12939453125,6883.4140625,6715.92919921875,6862.53759765625,29510409856.0,-0.0111245205726451,0.0331096497615798,6665.847307477678,6272.734700520833,66.39481809806644,6335.647436523437,7290.738266355292,5380.556606691583,6867.52734375,6733.38720703125,6793.62451171875,0.05790730194515652
2020-04-06,7271.78125,7271.78125,6782.8896484375,6788.0498046875,46896904615.0,0.0707764242948763,0.0283054313704204,6786.124372209822,6380.225237165178,65.14092595322859,6437.955029296875,7328.5860811792645,5547.323977414486,6791.12939453125,6867.52734375,6733.38720703125,0.05598317716810948
2020-04-07,7176.41455078125,7427.939453125,7136.71435546875,7273.64404296875,44243482668.0,-0.0131146270686772,0.0301957311688921,6891.520089285715,6473.119768415178,58.486343598115326,6534.853833007813,7286.904695875664,5782.802970139961,7271.78125,6791.12939453125,6867.52734375,0.05615329544552276
2020-04-08,7334.0986328125,7356.2236328125,7153.3056640625,7179.283203125,37563249549.0,0.0219725436588782,0.0300045220648554,6995.423270089285,6572.9131091889885,62.06717652410906,6591.99912109375,7405.294573445862,5778.703668741638,7176.41455078125,7271.78125,6791.12939453125,0.0560682456783854
2020-04-09,7302.08935546875,7341.4482421875,7179.09423828125,7337.96630859375,34815139178.0,-0.0043644459866604,0.0302062737386066,7068.061104910715,6625.812941778274,60.83545285872587,6647.1646728515625,7497.009967955856,5797.319377747269,7334.0986328125,7176.41455078125,7271.78125,0.041655648175532634
2020-04-10,6865.4931640625,7303.8154296875,6802.47509765625,7303.8154296875,43622840992.0,-0.0597905846056608,0.0401963626081688,7086.933384486607,6657.561267671131,56.840202462085635,6681.186010742187,7507.287745918687,5855.084275565688,7302.08935546875,7334.0986328125,7176.41455078125,0.04425004344381597
2020-04-11,6859.0830078125,6926.06982421875,6789.9208984375,6867.4404296875,31222085946.0,-0.0009336774645052,0.0395411293475985,7085.72705078125,6689.657296316965,61.54692906957848,6732.627416992187,7457.559146139307,6007.695687845067,6865.4931640625,7302.08935546875,7334.0986328125,0.04423936029350536
2020-04-12,6971.091796875,7119.947265625,6811.078125,6858.06787109375,35759567632.0,0.0163299946851382,0.0395588272724925,7111.435965401785,6743.982863653274,71.29543358610228,6760.366259765625,7476.741840020844,6043.990679510405,6859.0830078125,6865.4931640625,7302.08935546875,0.041831211196651286
2020-04-13,6845.03759765625,6965.61669921875,6668.259765625,6965.61669921875,38619308647.0,-0.0180824184922163,0.0269659338514222,7050.472586495535,6764.398228236607,59.9742456627824,6765.877954101563,7483.121153405537,6048.634754797588,6971.091796875,6859.0830078125,6865.4931640625,0.03658583663389731
2020-04-14,6842.427734375,6958.55712890625,6793.8212890625,6843.28173828125,34110434052.0,-0.0003812781513637,0.0270151426115247,7002.760184151785,6769.523181733631,59.729028918327494,6773.94619140625,7490.8024780195465,6057.089904792954,6845.03759765625,6971.091796875,6859.0830078125,0.03504223619936892
2020-04-15,6642.10986328125,6928.66455078125,6633.40283203125,6845.5615234375,32288311031.0,-0.029275847531044,0.0248844796658178,6903.904645647322,6767.668271019345,50.838346482253534,6770.229663085937,7489.109141674999,6051.350184496876,6842.427734375,6845.03759765625,6971.091796875,0.035628442431951964
2020-04-16,7116.80419921875,7134.45068359375,6555.50439453125,6640.4541015625,46783242377.0,0.0714674020316485,0.0409740246298368,6877.435337611607,6786.733212425595,56.7464629262153,6802.5799560546875,7522.764975777233,6082.394936332142,6642.10986328125,6842.427734375,6845.03759765625,0.03886942493148049
2020-04-17,7096.1845703125,7167.18310546875,7050.33203125,7116.552734375,32513423567.0,-0.0028973157514314,0.0326093936681801,6910.391252790178,6816.561128162202,57.70086951402608,6845.2794921875,7525.7393628189675,6164.819621556033,7116.80419921875,6642.10986328125,6842.427734375,0.03780697443540386
2020-04-18,7257.6650390625,7269.95654296875,7089.2470703125,7092.29150390625,32447188386.0,0.0227559566905246,0.0330953813320833,6967.33154296875,6864.916899181548,58.18619059699002,6912.060595703125,7460.335135872681,6363.786055533568,7096.1845703125,7116.80419921875,6642.10986328125,0.03682331131382207
2020-04-19,7189.4248046875,7280.52197265625,7167.0546875,7260.92236328125,31311210215.0,-0.0094025053523019,0.0335148824789891,6998.52197265625,6925.268415178572,58.38607168742515,6950.03974609375,7461.677206418431,6438.40228576907,7257.6650390625,7096.1845703125,7116.80419921875,0.03452306644682268
2020-04-20,6881.95849609375,7240.29052734375,6835.5029296875,7186.87353515625,37747113936.0,-0.0427664683819047,0.0374066023564799,7003.79638671875,6946.797781808035,41.14666215400093,6972.2054443359375,7425.661148341191,6518.749740330684,7189.4248046875,7257.6650390625,7096.1845703125,0.031665597470314694
2020-04-21,6880.3232421875,6934.5517578125,6834.4423828125,6879.7841796875,32589741511.0,-0.0002376146132206,0.0374055289959014,7009.210030691965,6967.8301013764885,42.9763838224771,6985.882788085937,7408.373496200702,6563.392079971172,6881.95849609375,7189.4248046875,7257.6650390625,0.03167348550157876
2020-04-22,7117.20751953125,7145.86572265625,6867.78173828125,6879.4404296875,33249153866.0,0.034429236680519,0.0364418452068681,7077.081124441965,6992.136346726191,45.041416324200476,7002.061938476562,7418.289364851286,6585.834512101838,6880.3232421875,6881.95849609375,7189.4248046875,0.03201866056522094
2020-04-23,7429.724609375,7491.78515625,7081.5947265625,7121.30615234375,43500782316.0,0.0439100713286961,0.0296017434067845,7121.784040178572,7022.426827566965,52.58629099649728,7036.87880859375,7474.427000125087,6599.330617062414,7117.20751953125,6880.3232421875,6881.95849609375,0.03278296610847291
2020-04-24,7550.90087890625,7574.19580078125,7434.181640625,7434.181640625,34636526286.0,0.0163096582850927,0.0294708870622959,7186.743512834822,7061.356050037202,65.9240513566439,7071.0474853515625,7556.969028786987,6585.125941916138,7429.724609375,7117.20751953125,6880.3232421875,0.03271934044342485
2020-04-25,7569.93603515625,7641.36376953125,7521.67236328125,7550.48291015625,32941541447.0,0.0025209119488212,0.0289165775268722,7231.353655133928,7094.804082961309,66.41890274862087,7109.987817382813,7625.388010112658,6594.587624652968,7550.90087890625,7429.724609375,7117.20751953125,0.03256850658504404
2020-04-26,7679.8671875,7700.59423828125,7561.40771484375,7570.13916015625,33070154491.0,0.0145220714987825,0.0281417282131305,7301.416852678572,7137.124930245535,66.38664189732887,7130.392114257813,7702.007761476735,6558.776467038891,7569.93603515625,7550.90087890625,7429.724609375,0.03240827575527557
2020-04-27,7795.60107421875,7795.60107421875,7679.4189453125,7679.4189453125,36162144725.0,0.0150697771059273,0.0160050230337904,7431.937220982143,7162.068731398809,72.08207539208293,7161.3514404296875,7805.883327175015,6516.81955368436,7679.8671875,7569.93603515625,7550.90087890625,0.02897027188370212
2020-04-28,7807.05859375,7814.52734375,7730.806640625,7796.97021484375,33187959921.0,0.0014697416430327,0.0156893345947506,7564.327985491072,7192.099400111607,72.31712860666102,7184.999438476562,7888.249488494705,6481.74938845842,7795.60107421875,7679.8671875,7569.93603515625,0.028720352759922303
2020-04-29,8801.0380859375,8871.75390625,7786.04931640625,7806.71240234375,60201052203.0,0.1273180520232342,0.0444702273484844,7804.875209263393,7261.953659784226,86.53192950218416,7259.946875,8268.822382696033,6251.071367303966,7807.05859375,7795.60107421875,7679.8671875,0.0392214904131087
2020-04-30,8658.5537109375,9440.650390625,8533.255859375,8797.669921875,66964629541.0,-0.0161894964672024,0.04739996835684,7980.422223772322,7326.547200520833,79.39307067046299,7349.59990234375,8517.093443212452,6182.106361475047,8801.0380859375,7807.05859375,7795.60107421875,0.03951319567059531
2020-05-01,8864.7666015625,9048.0234375,8667.763671875,8672.7822265625,44068389997.0,0.0238160895582955,0.0473081272091314,8168.117327008928,7421.750697544643,81.48921697908494,7449.88408203125,8774.026745401512,6125.7414186609885,8658.5537109375,8801.0380859375,7807.05859375,0.03633393152562539
2020-05-02,8988.5966796875,9007.1875,8811.3662109375,8869.0576171875,40134388683.0,0.0139687916998485,0.0466318580626597,8370.783133370536,7523.156110491072,81.23766776944447,7550.759326171875,9020.690124743478,6080.828527600272,8864.7666015625,8658.5537109375,8801.0380859375,0.03619662741819461
2020-05-03,8897.46875,9167.78125,8830.9716796875,8983.6142578125,47101785174.0,-0.0101381709442399,0.048511618519708,8544.72621372768,7614.888346354167,80.57206482049561,7653.380883789063,9200.416627068329,6106.345140509797,8988.5966796875,8864.7666015625,8658.5537109375,0.03655422125043822
2020-05-04,8912.654296875,8956.90625,8645.0244140625,8895.7451171875,45718796276.0,0.0017067266322232,0.0490977960298871,8704.305245535714,7713.346284412202,90.59457809063221,7756.8922119140625,9351.759022028955,6162.02540179917,8897.46875,8988.5966796875,8864.7666015625,0.035982574562000345
2020-05-05,9003.0703125,9062.4150390625,8856.8271484375,8912.83203125,43148462663.0,0.0101446788592149,0.0486513620990047,8875.1640625,7816.234026227678,90.98012126851954,7874.940234375,9471.88561695267,6277.99485179733,8912.654296875,8897.46875,8988.5966796875,0.03585648031834057
2020-05-06,9268.76171875,9411.4677734375,8966.7060546875,9007.44140625,49371886931.0,0.0295111997382837,0.0168591815050651,8941.981724330357,7941.312686011905,91.07934187030685,7982.538110351563,9652.712142264103,6312.364078439023,9003.0703125,8912.654296875,8897.46875,0.034603293135181706
2020-05-07,9951.5185546875,9992.6640625,9138.322265625,9261.8955078125,61112700562.0,0.0736621413577107,0.0269570256018632,9126.690987723214,8076.299083891369,92.18431400095729,8125.3048095703125,9956.821347954336,6293.788271186289,9268.76171875,9003.0703125,8912.654296875,0.03478035277511915
2020-05-08,9842.666015625,9996.7431640625,9767.1728515625,9936.162109375,51780748042.0,-0.0109382842894089,0.0293163123044537,9266.390904017857,8207.083914620536,88.49513087590758,8254.554858398438,10190.153239018526,6318.956477778351,9951.5185546875,9268.76171875,9003.0703125,0.03504944241067432
2020-05-09,9593.896484375,9913.86328125,9580.64453125,9840.90625,46566121841.0,-0.0252746086126547,0.0331420147769285,9352.8623046875,8318.333031063989,81.56097208870057,8374.778442382812,10330.408906849589,6419.147977916036,9842.666015625,9951.5185546875,9268.76171875,0.03615401825133786
2020-05-10,8756.4306640625,9595.5810546875,8395.107421875,9591.1689453125,63325279337.0,-0.0872915214038874,0.0496165948513249,9332.71400669643,8392.952357700893,63.68293549340814,8468.50205078125,10298.531942410296,6638.472159152202,9593.896484375,9842.666015625,9951.5185546875,0.0421671101444638
2020-05-11,8601.7958984375,9033.470703125,8374.3232421875,8755.53515625,57119858802.0,-0.0176595660443747,0.0499654669100716,9288.3056640625,8474.849376860118,60.146265676567864,8554.57568359375,10225.067359507482,6884.084007680018,8756.4306640625,9593.896484375,9842.666015625,0.040926050259651875
2020-05-12,8804.4775390625,8949.8984375,8569.6435546875,8610.3857421875,42142717533.0,0.0235627121380335,0.0508471687176379,9259.935267857143,8566.475771949405,61.97643682837843,8638.939184570312,10168.24286368478,7109.635505455844,8601.7958984375,8756.4306640625,9593.896484375,0.040915502829590715
2020-05-13,9269.9873046875,9317.87890625,8805.3876953125,8805.3876953125,45558144023.0,0.052871935167043,0.0539374276232873,9260.1103515625,8668.989095052084,56.449372178591055,8730.952319335938,10172.869886194861,7289.034752477015,8804.4775390625,8601.7958984375,8756.4306640625,0.0415998690087042
2020-05-14,9733.7216796875,9793.2685546875,9255.03515625,9271.3291015625,56426907637.0,0.0500253516814965,0.0491806430486506,9228.996512276786,8778.70324125744,63.58609459321384,8840.093359375,10235.623021980884,7444.563696769115,9269.9873046875,8804.4775390625,8601.7958984375,0.041844291926338484
2020-05-15,9328.197265625,9755.828125,9261.3984375,9734.291015625,48158802327.0,-0.0416618049505931,0.0514207355701232,9155.5009765625,8863.336402529761,55.57519874039252,8928.006420898437,10202.947996737379,7653.064845059495,9733.7216796875,9269.9873046875,8804.4775390625,0.04354543248602455
2020-05-16,9377.013671875,9564.205078125,9260.6943359375,9333.240234375,36164766408.0,0.0052332090392097,0.050852960621954,9124.51771763393,8949.387718563989,54.758651054110736,9012.863745117187,10157.255264390067,7868.472225844308,9328.197265625,9733.7216796875,9269.9873046875,0.04352303994344422
