Date,Close,High,Low,Open,Volume,Daily_Return,Volatility,MA7,MA21
2020-03-17,5225.62939453125,5371.3486328125,4981.9091796875,5002.578125,38622642935.0,0.04210793838741411,0.15868963335970004,5611.2451171875,7627.790736607143
2020-03-18,5238.4384765625,5331.833984375,5069.3359375,5227.11376953125,37878801016.0,0.0024512036855608432,0.1587958785406367,5229.38916015625,7457.2153087797615
2020-03-19,6191.19287109375,6329.73583984375,5236.96875,5245.41650390625,51000731797.0,0.18187755736638023,0.09209582610833703,5403.732700892857,7333.724772135417
2020-03-20,6198.7783203125,6844.26171875,5865.78173828125,6191.65380859375,54442976103.0,0.001225199953657663,0.08466831687833384,5494.457170758928,7215.9306408110115
2020-03-21,6185.06640625,6378.13525390625,5932.8232421875,6206.521484375,42494390880.0,-0.00221203491300348,0.07730322144663175,5635.128627232143,7100.957194010417
2020-03-22,5830.2548828125,6359.697265625,5823.7138671875,6185.55810546875,40099664740.0,-0.05736583896317804,0.08335969930987588,5697.691476004465,6970.852469308035
2020-03-23,6416.31494140625,6443.9345703125,5785.00439453125,5831.37451171875,46491916000.0,0.10052048673231173,0.07953324534898855,5897.95361328125,6854.026041666667
2020-03-24,6734.8037109375,6789.02294921875,6411.06640625,6436.642578125,48221910672.0,0.04963733427047878,0.07964302991490357,6113.549944196428,6756.264973958333
2020-03-25,6681.06298828125,6892.51123046875,6536.92626953125,6738.716796875,44590107888.0,-0.007979552925792555,0.0805430877793084,6319.63916015625,6657.494349888393
2020-03-26,6716.4404296875,6735.4638671875,6590.962890625,6675.1708984375,35319797642.0,0.005295181540467819,0.049703344029640814,6394.674525669643,6545.002813430059
2020-03-27,6469.79833984375,6793.83642578125,6466.70166015625,6719.38916015625,34585598367.0,-0.03672214358569481,0.05311950512281805,6433.391671316965,6418.681501116072
2020-03-28,6242.19384765625,6467.5009765625,6117.837890625,6467.25390625,34885225901.0,-0.035179534234601295,0.05551208502284002,6441.552734375,6291.645298549107
2020-03-29,5922.04296875,6250.46728515625,5920.0859375,6245.62451171875,28373690931.0,-0.051288198783903005,0.054455331096838984,6454.665318080357,6187.546572730655
2020-03-30,6429.841796875,6517.19580078125,5903.234375,5925.53857421875,37101651525.0,0.08574723804008189,0.05018605366514583,6456.597726004465,6116.4131091889885
2020-03-31,6438.64453125,6504.51513671875,6374.162109375,6430.6064453125,32786468812.0,0.0013690436954885143,0.04554882541867331,6414.289271763393,6046.361444382441
2020-04-01,6606.7763671875,6612.57373046875,6202.37353515625,6437.3193359375,40346426266.0,0.026112924097839496,0.04704230740553938,6403.676897321428,5984.235072544643
2020-04-02,6793.62451171875,7088.24755859375,6595.91845703125,6606.7763671875,47660646124.0,0.028281287899985408,0.04831291177991858,6414.703194754465,6071.036807105655
2020-04-03,6733.38720703125,7003.220703125,6673.3359375,6797.396484375,38976504903.0,-0.008866740365705117,0.04560386251876391,6452.358747209822,6126.7358630952385
2020-04-04,6867.52734375,6878.95361328125,6696.48486328125,6738.3828125,33185988584.0,0.01992164308903499,0.041786867197073446,6541.692103794643,6206.1244884672615
2020-04-05,6791.12939453125,6883.4140625,6715.92919921875,6862.53759765625,29510409856.0,-0.011124520572645125,0.03310964976157985,6665.847307477678,6272.734700520833
2020-04-06,7271.78125,7271.78125,6782.8896484375,6788.0498046875,46896904615.0,0.0707764242948763,0.028305431370420495,6786.124372209822,6380.225237165178
2020-04-07,7176.41455078125,7427.939453125,7136.71435546875,7273.64404296875,44243482668.0,-0.013114627068677276,0.030195731168892143,6891.520089285715,6473.119768415178
2020-04-08,7334.0986328125,7356.2236328125,7153.3056640625,7179.283203125,37563249549.0,0.02197254365887824,0.03000452206485547,6995.423270089285,6572.9131091889885
2020-04-09,7302.08935546875,7341.4482421875,7179.09423828125,7337.96630859375,34815139178.0,-0.004364445986660415,0.030206273738606647,7068.061104910715,6625.812941778274
2020-04-10,6865.4931640625,7303.8154296875,6802.47509765625,7303.8154296875,43622840992.0,-0.05979058460566089,0.040196362608168834,7086.933384486607,6657.561267671131
2020-04-11,6859.0830078125,6926.06982421875,6789.9208984375,6867.4404296875,31222085946.0,-0.0009336774645052337,0.03954112934759856,7085.72705078125,6689.657296316965
2020-04-12,6971.091796875,7119.947265625,6811.078125,6858.06787109375,35759567632.0,0.016329994685138294,0.039558827272492554,7111.435965401785,6743.982863653274
2020-04-13,6845.03759765625,6965.61669921875,6668.259765625,6965.61669921875,38619308647.0,-0.018082418492216368,0.026965933851422257,7050.472586495535,6764.398228236607
2020-04-14,6842.427734375,6958.55712890625,6793.8212890625,6843.28173828125,34110434052.0,-0.0003812781513637953,0.027015142611524753,7002.760184151785,6769.523181733631
2020-04-15,6642.10986328125,6928.66455078125,6633.40283203125,6845.5615234375,32288311031.0,-0.029275847531044064,0.024884479665817805,6903.904645647322,6767.668271019345
2020-04-16,7116.80419921875,7134.45068359375,6555.50439453125,6640.4541015625,46783242377.0,0.07146740203164859,0.04097402462983683,6877.435337611607,6786.733212425595
2020-04-17,7096.1845703125,7167.18310546875,7050.33203125,7116.552734375,32513423567.0,-0.002897315751431484,0.03260939366818012,6910.391252790178,6816.561128162202
2020-04-18,7257.6650390625,7269.95654296875,7089.2470703125,7092.29150390625,32447188386.0,0.02275595669052466,0.033095381332083354,6967.33154296875,6864.916899181548
2020-04-19,7189.4248046875,7280.52197265625,7167.0546875,7260.92236328125,31311210215.0,-0.009402505352301915,0.03351488247898912,6998.52197265625,6925.268415178572
2020-04-20,6881.95849609375,7240.29052734375,6835.5029296875,7186.87353515625,37747113936.0,-0.04276646838190479,0.0374066023564799,7003.79638671875,6946.797781808035
2020-04-21,6880.3232421875,6934.5517578125,6834.4423828125,6879.7841796875,32589741511.0,-0.00023761461322069355,0.037405528995901445,7009.210030691965,6967.8301013764885
2020-04-22,7117.20751953125,7145.86572265625,6867.78173828125,6879.4404296875,33249153866.0,0.034429236680519004,0.03644184520686814,7077.081124441965,6992.136346726191
2020-04-23,7429.724609375,7491.78515625,7081.5947265625,7121.30615234375,43500782316.0,0.043910071328696176,0.02960174340678451,7121.784040178572,7022.426827566965
2020-04-24,7550.90087890625,7574.19580078125,7434.181640625,7434.181640625,34636526286.0,0.016309658285092787,0.029470887062295996,7186.743512834822,7061.356050037202
2020-04-25,7569.93603515625,7641.36376953125,7521.67236328125,7550.48291015625,32941541447.0,0.002520911948821203,0.028916577526872204,7231.353655133928,7094.804082961309
2020-04-26,7679.8671875,7700.59423828125,7561.40771484375,7570.13916015625,33070154491.0,0.014522071498782596,0.028141728213130584,7301.416852678572,7137.124930245535
2020-04-27,7795.60107421875,7795.60107421875,7679.4189453125,7679.4189453125,36162144725.0,0.015069777105927384,0.01600502303379045,7431.937220982143,7162.068731398809
2020-04-28,7807.05859375,7814.52734375,7730.806640625,7796.97021484375,33187959921.0,0.001469741643032707,0.015689334594750637,7564.327985491072,7192.099400111607
2020-04-29,8801.0380859375,8871.75390625,7786.04931640625,7806.71240234375,60201052203.0,0.1273180520232342,0.04447022734848441,7804.875209263393,7261.953659784226
2020-04-30,8658.5537109375,9440.650390625,8533.255859375,8797.669921875,66964629541.0,-0.01618949646720247,0.047399968356840017,7980.422223772322,7326.547200520833
2020-05-01,8864.7666015625,9048.0234375,8667.763671875,8672.7822265625,44068389997.0,0.023816089558295506,0.04730812720913142,8168.117327008928,7421.750697544643
2020-05-02,8988.5966796875,9007.1875,8811.3662109375,8869.0576171875,40134388683.0,0.013968791699848548,0.04663185806265977,8370.783133370536,7523.156110491072
2020-05-03,8897.46875,9167.78125,8830.9716796875,8983.6142578125,47101785174.0,-0.010138170944239966,0.048511618519708,8544.72621372768,7614.888346354167
2020-05-04,8912.654296875,8956.90625,8645.0244140625,8895.7451171875,45718796276.0,0.0017067266322232655,0.04909779602988714,8704.305245535714,7713.346284412202
2020-05-05,9003.0703125,9062.4150390625,8856.8271484375,8912.83203125,43148462663.0,0.010144678859214995,0.048651362099004766,8875.1640625,7816.234026227678
2020-05-06,9268.76171875,9411.4677734375,8966.7060546875,9007.44140625,49371886931.0,0.029511199738283755,0.016859181505065175,8941.981724330357,7941.312686011905
2020-05-07,9951.5185546875,9992.6640625,9138.322265625,9261.8955078125,61112700562.0,0.07366214135771076,0.026957025601863232,9126.690987723214,8076.299083891369
2020-05-08,9842.666015625,9996.7431640625,9767.1728515625,9936.162109375,51780748042.0,-0.010938284289408906,0.029316312304453706,9266.390904017857,8207.083914620536
2020-05-09,9593.896484375,9913.86328125,9580.64453125,9840.90625,46566121841.0,-0.025274608612654736,0.03314201477692854,9352.8623046875,8318.333031063989
2020-05-10,8756.4306640625,9595.5810546875,8395.107421875,9591.1689453125,63325279337.0,-0.0872915214038874,0.049616594851324934,9332.71400669643,8392.952357700893
2020-05-11,8601.7958984375,9033.470703125,8374.3232421875,8755.53515625,57119858802.0,-0.017659566044374797,0.049965466910071664,9288.3056640625,8474.849376860118
2020-05-12,8804.4775390625,8949.8984375,8569.6435546875,8610.3857421875,42142717533.0,0.023562712138033515,0.05084716871763793,9259.935267857143,8566.475771949405
2020-05-13,9269.9873046875,9317.87890625,8805.3876953125,8805.3876953125,45558144023.0,0.05287193516704303,0.05393742762328736,9260.1103515625,8668.989095052084
2020-05-14,9733.7216796875,9793.2685546875,9255.03515625,9271.3291015625,56426907637.0,0.05002535168149658,0.049180643048650656,9228.996512276786,8778.70324125744
2020-05-15,9328.197265625,9755.828125,9261.3984375,9734.291015625,48158802327.0,-0.04166180495059313,0.05142073557012323,9155.5009765625,8863.336402529761
2020-05-16,9377.013671875,9564.205078125,9260.6943359375,9333.240234375,36164766408.0,0.005233209039209763,0.05085296062195404,9124.51771763393,8949.387718563989
2020-05-17,9670.7392578125,9823.001953125,9349.5458984375,9374.9296875,40084250663.0,0.03132400103227817,0.035055209802536916,9255.133231026786,9044.191150483632
2020-05-18,9726.5751953125,9906.0302734375,9570.359375,9675.6953125,41827139896.0,0.005773698991511145,0.03246015510174558,9415.815987723214,9136.142299107143
2020-05-19,9729.0380859375,9836.0478515625,9539.6240234375,9727.0634765625,39254288955.0,0.00025321252090737545,0.033004735550632595,9547.896065848214,9227.665132068452
2020-05-20,9522.9814453125,9804.7939453125,9447.201171875,9725.3291015625,36546239703.0,-0.02117954918100662,0.03055651261928487,9584.0380859375,9262.043387276786
2020-05-21,9081.76171875,9555.2421875,8869.9306640625,9522.740234375,39326160532.0,-0.04633209978369557,0.028105377734007477,9490.900948660714,9282.19614955357
2020-05-22,9182.5771484375,9232.9365234375,9008.638671875,9080.3349609375,29810773699.0,0.01110086707949609,0.024943717727292924,9470.098074776786,9297.329985119048
2020-05-23,9209.287109375,9302.501953125,9118.1083984375,9185.0625,27727866812.0,0.0029087652089092586,0.02484704624978573,9446.137137276786,9307.839053199405
2020-05-24,8790.3681640625,9288.404296875,8787.2509765625,9212.283203125,32518803300.0,-0.045488748514099786,0.024477682832292496,9320.369838169643,9302.739025297618
2020-05-25,8906.9345703125,8951.005859375,8719.66796875,8786.107421875,31288157264.0,0.013260696716498988,0.025587455406617988,9203.2783203125,9302.46665736607
2020-05-26,8835.052734375,8991.9677734375,8757.2939453125,8909.5859375,29584186947.0,-0.008070322664891605,0.025100461094683064,9075.566127232143,9294.4658203125
2020-05-27,9181.017578125,9203.3203125,8834.1572265625,8837.380859375,32740536902.0,0.039158209254817056,0.03152236625117274,9026.714146205357,9290.287527901786
2020-05-28,9525.7509765625,9546.3193359375,9148.45703125,9184.9453125,34367073114.0,0.037548495632866885,0.028930977512072017,9090.141183035714,9270.012881324405
2020-05-29,9439.1240234375,9573.6669921875,9379.3388671875,9528.35546875,32896642044.0,-0.009093976247976698,0.02947916673933245,9126.790736607143,9250.796595982143
2020-05-30,9700.4140625,9704.0302734375,9366.7294921875,9438.9140625,32722975141.0,0.02768159825145977,0.030741799269615056,9196.951729910714,9255.868861607143
2020-05-31,9461.05859375,9700.34375,9432.296875,9700.10546875,27773290299.0,-0.024674768232348376,0.025235641766568475,9292.7646484375,9289.422572544643
2020-06-01,10167.2685546875,10199.5654296875,9450.8994140625,9463.60546875,35198901068.0,0.07464386293982206,0.03499775527777318,9472.81236049107,9363.96888950893
2020-06-02,9529.8037109375,10182.3408203125,9460.5712890625,10162.9736328125,39137252109.0,-0.06269774820259899,0.04642182351938137,9572.0625,9398.508231026786
2020-06-03,9656.7177734375,9682.859375,9471.8466796875,9533.7607421875,25007459262.0,0.013317594606312655,0.044885226200282305,9640.01967075893,9416.92396763393
2020-06-04,9800.63671875,9887.6103515625,9525.2470703125,9655.8544921875,25921805072.0,0.014903505382374727,0.0431935191798842,9679.2890625,9420.110398065477
2020-06-05,9665.533203125,9869.2373046875,9663.216796875,9800.2158203125,23509628646.0,-0.013785177382049874,0.04348169420191254,9711.633231026786,9436.174014136905
2020-06-06,9653.6796875,9773.431640625,9591.0244140625,9664.904296875,20438419222.0,-0.0012263695520872142,0.04223452961404815,9704.95689174107,9449.348586309523
2020-06-07,9758.8525390625,9768.498046875,9458.150390625,9653.0029296875,25015250846.0,0.010894586827723485,0.04087940333127336,9747.49888392857,9453.544456845239
2020-06-08,9771.4892578125,9782.306640625,9675.8857421875,9760.0634765625,21486346312.0,0.0012948980117710729,0.027214096650756275,9690.958984375,9455.68322172619
2020-06-09,9795.7001953125,9836.369140625,9664.7197265625,9774.3603515625,23717842783.0,0.0024777121338637187,0.010054017162613133,9728.94419642857,9458.857607886905
2020-06-10,9870.0947265625,9908.896484375,9728.291015625,9794.119140625,25706567601.0,0.007594610876882513,0.009378368366669956,9759.42661830357,9475.386811755952
2020-06-11,9321.78125,9938.2978515625,9263.0693359375,9870.078125,30247143440.0,-0.05555301055894357,0.022834732640362048,9691.01869419643,9486.816313244048
2020-06-12,9480.84375,9540.4658203125,9285.8515625,9320.6904296875,22610564515.0,0.01706353064227928,0.024219380969883242,9664.634486607143,9501.019484747023
2020-06-13,9475.27734375,9493.2119140625,9396.009765625,9480.7353515625,17564322315.0,-0.0005871213994007585,0.024226159024826763,9639.1484375,9513.68568638393
2020-06-14,9386.7880859375,9482.2705078125,9347.59375,9477.5537109375,18991732746.0,-0.009338962291258746,0.023573548411995177,9585.996372767857,9542.086635044643
2020-06-15,9450.7021484375,9504.8603515625,8990.17578125,9386.03515625,26699704768.0,0.006808938469139436,0.023919942572344404,9540.169642857143,9567.98032924107
2020-06-16,9538.0244140625,9579.4306640625,9400.4453125,9454.2666015625,21565537209.0,0.009239764861221245,0.024381033154761325,9503.358816964286,9601.455171130952
2020-06-17,9480.2548828125,9540.4228515625,9327.33984375,9533.7841796875,20177709879.0,-0.006056760681470541,0.023882945700995716,9447.667410714286,9615.704566592261
2020-06-18,9411.8408203125,9482.7822265625,9328.3955078125,9481.5673828125,17770083003.0,-0.007216479234543938,0.009875760360454289,9460.53306361607,9610.2802734375
2020-06-19,9288.0185546875,9440.8759765625,9274.2958984375,9410.2939453125,19632223107.0,-0.013156009327927487,0.008388780919881832,9432.986607142857,9603.084774925595
2020-06-20,9332.3408203125,9394.9716796875,9247.3798828125,9290.9599609375,17130541557.0,0.004771982890003024,0.008866106624608,9412.567103794643,9585.55747767857
2020-06-21,9303.6298828125,9401.107421875,9300.4306640625,9330.9267578125,15324301169.0,-0.0030764990320015784,0.008317033837620816,9400.68736049107,9578.060872395834
2020-06-22,9648.7177734375,9655.0732421875,9296.8720703125,9300.9150390625,21104009514.0,0.03709174751916078,0.016776037646050318,9428.975306919643,9553.367978050595
2020-06-23,9629.658203125,9670.541015625,9547.2470703125,9644.076171875,17006433272.0,-0.0019753474772544743,0.016625176845364183,9442.065848214286,9558.122953869048
2020-06-24,9313.6103515625,9680.3671875,9278.2333984375,9632.1494140625,18961716076.0,-0.03282025643027875,0.021118438052980082,9418.259486607143,9541.784505208334
2020-06-25,9264.8134765625,9340.1611328125,9095.32421875,9314.126953125,18616048626.0,-0.005239308190707503,0.021055476411836443,9397.255580357143,9516.269112723214
2020-06-26,9162.91796875,9310.5166015625,9101.73828125,9260.9951171875,18341465837.0,-0.010998117562784016,0.02088097928160581,9379.384068080357,9492.335053943452
2020-06-27,9045.390625,9207.810546875,8998.216796875,9167.82421875,17273093144.0,-0.012826410118569775,0.02102387592509107,9338.391183035714,9463.368908110118
2020-06-28,9143.58203125,9197.546875,8975.525390625,9048.4609375,14560870760.0,0.010855408054862181,0.02180008808623445,9315.52720424107,9434.0703125
2020-06-29,9190.8544921875,9237.5732421875,9041.8759765625,9140.029296875,16460547078.0,0.005170015512075743,0.014210884719982164,9250.1181640625,9406.42103794643
2020-06-30,9137.9931640625,9217.8359375,9084.837890625,9185.5810546875,15735797744.0,-0.005751513982724221,0.014066674417396442,9179.880301339286,9375.101655505952
2020-07-01,9228.3251953125,9309.7548828125,9104.7353515625,9145.9853515625,15971550355.0,0.00988532488788163,0.009806178532126732,9167.696707589286,9344.541201636905
2020-07-02,9123.41015625,9274.962890625,9036.623046875,9231.1396484375,16338916796.0,-0.011368806022981404,0.010470629395997577,9147.49623325893,9335.094959077382
2020-07-03,9087.3037109375,9202.3447265625,9058.794921875,9124.8427734375,13078970999.0,-0.00395756024273064,0.00979514534433952,9136.69419642857,9316.354957217261
2020-07-04,9132.48828125,9183.2958984375,9053.6298828125,9084.2333984375,12290528515.0,0.004972274697731871,0.008478105634395045,9149.13671875,9300.031668526786
2020-07-05,9073.9423828125,9162.18359375,8977.015625,9126.0908203125,12903406143.0,-0.00641072801130238,0.0077492930734444805,9139.188197544643,9285.134254092261
2020-07-06,9375.474609375,9375.474609375,9058.6640625,9072.849609375,17889263252.0,0.0332305643833104,0.015194202353919328,9165.5625,9281.551990327382
2020-07-07,9252.27734375,9360.6171875,9201.8154296875,9349.1611328125,13839652595.0,-0.01314037643510968,0.01612689657702059,9181.88881138393,9267.944986979166
2020-07-08,9428.3330078125,9450.3359375,9249.5,9253.0205078125,19702359883.0,0.019028359994139876,0.017216112615483007,9210.461356026786,9265.47251674107
2020-07-09,9277.9677734375,9431.37890625,9234.9990234375,9427.994140625,18000702524.0,-0.015948231171979632,0.017933745802661976,9232.541015625,9259.097609747023
2020-07-10,9278.8076171875,9287.4716796875,9118.001953125,9273.357421875,16860035605.0,9.052022711308894e-05,0.017753697682296114,9259.898716517857,9258.658993675595
2020-07-11,9240.3466796875,9293.5322265625,9199.4853515625,9277.51171875,13249910444.0,-0.004145030168397623,0.017928522458199973,9275.307059151786,9254.2783203125
2020-07-12,9276.5,9319.4189453125,9197.4501953125,9241.0546875,14452361907.0,0.003912550206798482,0.017559916913806085,9304.243861607143,9252.986421130952
2020-07-13,9243.6142578125,9306.4052734375,9224.29296875,9277.205078125,17519821266.0,-0.003545059255915528,0.011598569066916033,9285.406668526786,9233.695777529761
2020-07-14,9243.2138671875,9283.841796875,9171.6611328125,9238.703125,18085038362.0,-4.331537576462985e-05,0.01049945241222108,9284.111886160714,9215.293666294643
2020-07-15,9192.8369140625,9275.3251953125,9171.93359375,9241.8974609375,15844731575.0,-0.005450155524782674,0.006310171613785734,9250.46958705357,9209.542550223214
