Date,Close,High,Low,Open,Volume
,BTC-INR,BTC-INR,BTC-INR,BTC-INR,BTC-INR
2021-01-26,2374998.5,2391150.75,2262643.25,2361225.75,4393834492447
2021-01-27,2222773.5,2374574.0,2145692.75,2374574.0,4570566022713
2021-01-28,2440985.25,2469584.5,2194028.5,2223394.0,5581088791799
2021-01-29,2501913.5,2798397.5,2340426.75,2503171.25,8595369071680
2021-01-30,2498482.75,2539702.75,2401578.5,2500422.25,4749285084927
2021-01-31,2414384.5,2499854.0,2352716.75,2498581.5,3846360241705
2021-02-01,2452240.0,2530964.0,2361031.75,2414400.5,4489600366300
2021-02-02,2589344.75,2617681.5,2448733.25,2451949.25,4600303251342
2021-02-03,2730151.0,2729425.25,2585644.0,2589383.5,4456507573788
2021-02-04,2695098.25,2814054.75,2649159.75,2730370.75,5024239240167
2021-02-05,2776459.25,2785829.25,2675466.75,2695498.5,4265253636706
2021-02-06,2858106.25,2973150.75,2776028.5,2776028.5,5191700735343
2021-02-07,2831977.75,2884006.0,2725642.0,2856954.75,4768122185042
2021-02-08,3369115.0,3369659.75,2773193.75,2830768.5,7400019872088
2021-02-09,3386420.25,3498895.5,3293362.0,3368278.5,6688884157796
2021-02-10,3270382.75,3435026.25,3196202.75,3385593.75,6356178293089
2021-02-11,3483475.5,3524534.75,3218205.5,3268965.0,5917767430465
2021-02-12,3448422.25,3546137.5,3373314.5,3481127.25,5557203167694
2021-02-13,3419439.0,3487831.5,3367664.5,3447431.5,5099554375276
2021-02-14,3536634.0,3592359.75,3420091.75,3420091.75,5172300926880
2021-02-15,3482678.5,3548124.5,3363142.0,3535127.25,5598276842607
2021-02-16,3588405.0,3660943.5,3427775.25,3482635.0,5619630590149
2021-02-17,3796127.0,3821847.5,3579116.0,3588945.0,5883238497441
2021-02-18,3752245.0,3819792.25,3702869.5,3795542.0,3779466728671
2021-02-19,4054759.5,4071219.25,3697975.0,3751968.0,4606684020310
2021-02-20,4071170.25,4172082.0,3963230.75,4054701.75,4945350106812
2021-02-21,4175234.25,4232134.0,4040189.0,4068924.0,3765811415421
2021-02-22,3927762.0,4174758.75,3551176.75,4174711.5,6669948080246
2021-02-23,3534027.0,3927589.0,3283611.25,3927589.0,7679948514183
2021-02-24,3598459.75,3712092.75,3417438.25,3534798.75,4611291412102
2021-02-25,3444981.25,3773175.5,3444981.25,3598731.25,3987231608369
2021-02-26,3410439.5,3578067.25,3252707.5,3451317.0,25829977008274
2021-02-27,3399303.75,3551267.0,3331637.25,3410808.5,3378880374294
2021-02-28,3326373.5,3438161.25,3182427.5,3399713.25,3938482885801
2021-03-01,3638530.75,3649731.0,3324702.5,3327975.25,3950841269911
2021-03-02,3545103.5,3674925.5,3460037.0,3637128.0,3482957240411
2021-03-03,3689294.5,3825755.5,3537433.5,3547802.0,3885122041627
2021-03-04,3551448.0,3775394.25,3487875.0,3688131.0,3828086412461
2021-03-05,3580544.25,3613869.75,3403796.0,3548951.5,3558489239024
2021-03-06,3579452.0,3596637.75,3458348.25,3578489.75,2514756589065
2021-03-07,3747472.0,3760474.75,3579913.0,3579913.0,3156939387731
2021-03-08,3831271.25,3837072.25,3619412.5,3745088.0,3563680695516
2021-03-09,3989882.75,3989882.75,3812786.5,3833210.5,3705190805773
2021-03-10,4072166.0,4164058.0,3889622.0,3989875.0,4165740803027
2021-03-11,4198921.0,4219685.5,3960319.25,4068867.25,4123900459471
2021-03-12,4167426.5,4212831.0,4026679.75,4200090.0,4048060312950
2021-03-13,4451714.0,4483754.0,4086442.25,4168246.5,4410044426824
2021-03-14,4310706.5,4477506.5,4310706.5,4450118.5,3191195802876
2021-03-15,4054141.25,4402540.0,4017405.25,4308170.5,4816437138205
2021-03-16,4119249.75,4121218.25,3886201.75,4049325.25,4332801099232
2021-03-17,4272263.5,4263208.0,3958972.0,4120767.25,4372948680681
2021-03-18,4204622.0,4366282.5,3941986.5,4273873.5,4051078624517
2021-03-19,4226751.0,4311526.0,4116323.5,4204006.0,3554287597963
2021-03-20,4224360.0,4348789.5,4217090.5,4225708.5,3648307051250
2021-03-21,4165414.75,4257267.0,4057161.75,4224089.5,3761352557275
2021-03-22,3946860.5,4231253.5,3929445.0,4165014.25,4091065302129
2021-03-23,3974729.0,4061500.0,3868578.0,3945595.0,4097885352185
2021-03-24,3833831.5,4158823.5,3815234.25,3972662.75,5126416165813
2021-03-25,3754396.75,3876474.0,3695673.25,3830379.5,4937673673815
2021-03-26,3994554.75,3994554.75,3745370.5,3752861.0,4104304107841
2021-03-27,4055135.0,4098219.75,3929757.5,3994573.0,3424337808198
2021-03-28,4053488.75,4101269.5,3989758.5,4055238.5,3454770995980
2021-03-29,4200873.5,4238953.5,4002151.5,4053282.5,4191808749605
2021-03-30,4327242.0,4367168.5,4167999.0,4200868.5,3996474545870
2021-03-31,4313079.0,4399296.0,4242098.0,4328166.5,4796369724151
2021-04-01,4330986.5,4372515.0,4296275.5,4313645.0,4519581493210
2021-04-02,4357392.5,4416861.5,4314397.0,4331211.5,4309224310042
2021-04-03,4226751.5,4410660.0,4226751.5,4358353.0,4376252239033
2021-04-04,4311483.0,4322864.0,4194817.5,4226821.5,3723820363477
2021-04-05,4327746.5,4385289.0,4235815.0,4311653.0,4448540383286
2021-04-06,4276035.5,4357601.5,4236046.0,4336104.5,4854013257480
2021-04-07,4170133.5,4339996.5,4137898.5,4275605.5,5628135401372
2021-04-08,4347744.0,4348846.0,4157496.0,4173926.0,3954885821727
2021-04-09,4352631.5,4402753.5,4327570.5,4347938.5,3486529831369
2021-04-10,4468330.5,4579187.0,4337215.0,4353287.5,4352143430813
2021-04-11,4499101.5,4542860.0,4430708.5,4472291.0,3458511242469
2021-04-12,4491485.5,4587947.0,4473311.5,4496932.5,3886698708052
2021-04-13,4774301.0,4798035.0,4489723.5,4491228.0,5261478709934
2021-04-14,4734890.5,4874119.0,4619650.0,4775827.0,5810924485825
2021-04-15,4731307.5,4769128.5,4671974.0,4732302.0,4554978119306
2021-04-16,4591076.5,4750986.0,4480725.0,4727160.0,6285173233040
2021-04-17,4524215.5,4665594.0,4500174.0,4587880.0,4930902439372
2021-04-18,4191673.0,4552071.5,3938648.0,4525562.5,7267615810350
2021-04-19,4172547.0,4303363.5,4071117.5,4189838.5,4892922610619
2021-04-20,4260859.5,4305217.0,3994477.5,4169366.75,5119194582387
2021-04-21,4066144.75,4282363.5,4050096.5,4260716.0,4143123111620
2021-04-22,3886924.75,4158152.5,3798290.0,4062450.25,5616767412951
2021-04-23,3825294.75,3913857.75,3576298.5,3885237.75,6488735785544
2021-04-24,3747273.5,3830828.5,3654017.5,3829006.5,3669680914080
2021-04-25,3668868.0,3781350.25,3532815.75,3747420.5,3452712757206
2021-04-26,4041646.0,4058248.5,3657532.75,3674374.0,4360529473505
2021-04-27,4104108.5,4132692.5,3980517.25,4042285.5,3687613524681
2021-04-28,4074136.75,4180402.75,4011338.5,4104371.0,3567021361449
2021-04-29,3968757.5,4095771.75,3884173.5,4076617.75,3415468534704
2021-04-30,4279028.5,4290183.0,3937224.75,3969762.0,3882302987955
2021-05-01,4284798.5,4330759.0,4227317.0,4276397.0,3173986674779
2021-05-02,4196083.0,4290321.5,4159862.75,4284636.5,2828757100776
2021-05-03,4223535.0,4365466.5,4193109.0,4195282.5,3818376660176
2021-05-04,3934903.0,4224560.5,3924418.0,4224560.5,5058645731479
2021-05-05,4237814.0,4271334.0,3908011.75,3928899.5,5109915423174
2021-05-06,4151654.75,4302187.0,4076498.25,4239090.5,5117987918539
2021-05-07,4203679.5,4294404.0,4072324.0,4152938.5,5015563790255
2021-05-08,4310081.5,4358518.0,4175741.75,4203413.0,4792310948535
2021-05-09,4267878.5,4339921.0,4139905.0,4315477.0,4830337386515
2021-05-10,4105709.25,4365943.0,3972143.25,4269238.5,5275594240615
2021-05-11,4160718.0,4172762.5,4012453.0,4104786.25,4498525038311
2021-05-12,3621502.0,4256196.5,3621502.0,4161448.75,5542009807476
2021-05-13,3651423.0,3777385.5,3461574.5,3664598.5,7103718929033
2021-05-14,3655200.5,3768570.25,3585600.75,3648984.0,4084393649579
2021-05-15,3426544.5,3710829.0,3419506.25,3653365.75,4335268313983
2021-05-16,3404260.75,3643440.0,3221594.75,3423353.25,4693373843050
2021-05-17,3189991.25,3416539.75,3095333.25,3401317.75,5488185844038
2021-05-18,3137897.75,3345688.5,3098751.5,3186367.75,4108894693423
2021-05-19,2709442.75,3184372.5,2246731.0,3140499.25,9252363542578
2021-05-20,2978043.25,3103174.25,2566530.5,2691227.0,6446537310226
2021-05-21,2720086.5,3079511.5,2451190.75,2964476.5,5982826464076
2021-05-22,2736998.5,2831381.75,2580015.5,2724923.5,4183686829236
2021-05-23,2535125.0,2791873.75,2276954.0,2736620.5,5721198795572
2021-05-24,2819221.5,2904816.25,2517616.5,2530005.25,4906259788315
2021-05-25,2795880.0,2897192.25,2662253.75,2825762.25,4092517299107
2021-05-26,2855617.5,2964039.25,2759740.25,2795181.0,3731508550318
2021-05-27,2793746.75,2931485.5,2710549.0,2857266.5,3140739525631
2021-05-28,2584281.75,2824332.25,2517783.25,2798843.0,3996146136097
2021-05-29,2505985.25,2695543.0,2439228.25,2583308.25,3274440410040
2021-05-30,2582873.75,2635179.0,2426690.25,2505358.25,2290978660574
2021-05-31,2706163.5,2715978.0,2479116.75,2581459.5,2827724536300
2021-06-01,2672689.5,2747045.25,2608204.5,2703332.0,2523664017381
2021-06-02,2741540.0,2788041.5,2620345.25,2673782.25,2412898687490
2021-06-03,2863975.0,2877492.5,2719461.75,2743307.75,2590204061222
2021-06-04,2689965.5,2866438.25,2607390.0,2866438.25,3049898510842
2021-06-05,2592088.0,2764574.75,2544583.75,2688926.75,2621799811605
2021-06-06,2614724.0,2656574.0,2577544.25,2591114.75,2108077449547
2021-06-07,2443543.25,2682347.0,2437713.5,2612747.25,2452515470653
2021-06-08,2442683.75,2476794.0,2269226.25,2445641.0,3641629527223
2021-06-09,2725654.0,2739685.5,2368351.25,2438622.25,3939242801067
2021-06-10,2679750.5,2801016.0,2617132.25,2728894.0,3181597321106
2021-06-11,2734065.25,2748341.75,2631713.5,2679343.75,2834051398962
2021-06-12,2603574.75,2739523.0,2543207.75,2734485.75,2777259520329
2021-06-13,2863208.75,2879755.25,2553161.5,2603814.5,2978274452314
2021-06-14,2943230.5,2999576.0,2838893.5,2857285.0,3157682838993
2021-06-15,2963664.75,3029429.25,2903789.5,2958502.75,3404762806606
2021-06-16,2830947.25,2972878.0,2818321.0,2946239.25,2894773591302
2021-06-17,2825630.25,2926422.25,2779027.75,2830530.75,2754581256992
2021-06-18,2653413.0,2835562.0,2612640.75,2829043.75,2684082206204
2021-06-19,2640706.5,2703130.5,2590080.5,2658401.75,2313835668177
2021-06-20,2646819.5,2673598.0,2478791.25,2636797.0,2718423200568
2021-06-21,2348365.75,2648554.0,2320134.75,2642582.0,3915021628983
2021-06-22,2416225.25,2472830.25,2148089.5,2344339.0,4382964766523
2021-06-23,2503838.25,2576967.25,2361737.5,2416972.75,3438912731775
2021-06-24,2571625.25,2613996.5,2402443.5,2500851.5,2457440964638
2021-06-25,2347012.25,2631060.0,2325729.25,2571378.0,2984483364466
2021-06-26,2387702.0,2421181.75,2239202.5,2343813.75,2862412451710
2021-06-27,2571713.5,2572194.75,2379206.5,2395212.75,2635691316830
2021-06-28,2557977.0,2613853.0,2519085.25,2573901.25,2517728157059
2021-06-29,2664539.75,2713028.75,2543440.75,2561039.25,2815617599537
2021-06-30,2606038.0,2679914.5,2533659.75,2667556.5,2533019900288
2021-07-01,2503053.25,2605676.75,2450978.0,2605676.75,2821178042429
2021-07-02,2524721.5,2530451.0,2451099.25,2501374.25,2884613293182
2021-07-03,2582215.75,2600144.75,2487901.25,2521546.5,1816189172429
2021-07-04,2628306.0,2677523.0,2561951.0,2581993.5,1856413448354
2021-07-05,2507936.75,2628050.25,2468193.25,2628050.25,1985893539998
2021-07-06,2559397.0,2611439.25,2511553.0,2506265.25,1981214020405
2021-07-07,2533128.5,2613307.25,2531928.5,2558685.75,1855292186446
2021-07-08,2456651.5,2537062.75,2404251.5,2535693.25,2234954211952
2021-07-09,2517635.75,2535832.5,2415191.75,2455478.25,2043727039800
2021-07-10,2496965.25,2548255.75,2466833.25,2518621.5,1711189786330
2021-07-11,2550786.0,2576451.25,2484020.25,2496113.0,1498036895030
2021-07-12,2471501.5,2577288.5,2436163.75,2551816.25,1812972002413
2021-07-13,2441512.5,2482092.25,2407976.5,2469237.0,1427550978909
2021-07-14,2444258.75,2464203.5,2360959.0,2443141.5,1591896277550
2021-07-15,2368921.5,2471012.0,2324182.0,2444670.25,1587731597871
2021-07-16,2345052.25,2403746.0,2320320.5,2373455.0,1768739361360
2021-07-17,2353344.25,2383411.5,2330309.0,2343244.0,1410154158641
2021-07-18,2371928.75,2417969.5,2329643.5,2353405.25,1401516826149
2021-07-19,2311138.5,2384727.5,2289419.25,2372167.5,1532477411456
2021-07-20,2221459.25,2325273.5,2190553.75,2312672.5,1725176445377
2021-07-21,2390334.5,2437516.5,2201774.75,2220635.0,2099445952326
2021-07-22,2405822.0,2425456.5,2364423.0,2392432.25,1455954162473
2021-07-23,2500114.5,2500114.5,2386922.0,2405289.75,1678978414585
2021-07-24,2552849.75,2567585.5,2488449.0,2501021.25,1612796605535
2021-07-25,2631791.5,2632888.75,2522282.5,2552689.25,1552762595730
2021-07-26,2773796.25,3014020.25,2627114.25,2634311.25,3790421306911
2021-07-27,2935918.0,2935918.0,2708823.0,2769227.5,2614844026189
2021-07-28,2975305.0,3036134.0,2895436.0,2943088.5,2879081212569
2021-07-29,2970715.25,3015307.0,2926775.75,2975271.25,2017221745714
2021-07-30,3141450.5,3141450.5,2857554.0,2972130.75,2459930445632
2021-07-31,3096127.25,3141145.5,3057795.0,3138531.5,1919197574638
2021-08-01,2973306.5,3164220.25,2940825.5,3083828.5,1985068439343
2021-08-02,2913965.25,3005829.5,2879661.5,2968276.0,1902551391255
2021-08-03,2831506.5,2955321.25,2804236.75,2912215.5,1943666612352
2021-08-04,2948865.25,2964554.0,2789774.0,2835985.5,1882389134487
2021-08-05,3027324.25,3063079.25,2777084.0,2948643.5,2606255348808
2021-08-06,3178784.75,3211053.5,2958814.75,3027051.0,2838012542054
2021-08-07,3306508.5,3316457.25,3164089.75,3179994.75,2970710615181
2021-08-08,3262594.0,3360426.5,3227427.75,3307891.75,2704245251396
2021-08-09,3452667.0,3458414.0,3182275.5,3262132.75,2884389515742
2021-08-10,3393156.0,3472965.5,3328250.25,3446370.5,2497023122293
2021-08-11,3378509.0,3470411.0,3374879.25,3394248.25,2543105851852
2021-08-12,3299260.5,3432150.5,3259088.0,3377267.25,2504328020728
2021-08-13,3547077.0,3549945.75,3288436.75,3300107.25,2355963710189
2021-08-14,3495394.0,3569740.0,3427165.5,3548366.0,2316413092596
2021-08-15,3491689.5,3514702.25,3382780.5,3495373.5,2299908892498
2021-08-16,3410852.25,3561160.75,3389478.5,3489682.5,2430134466947
2021-08-17,3323758.75,3503608.75,3310181.25,3405808.5,2487601882375
2021-08-18,3327386.75,3412641.75,3299128.75,3323118.5,2391059355871
2021-08-19,3477168.25,3495895.25,3271353.75,3322982.25,2769100110857
2021-08-20,3665984.75,3666205.75,3472191.0,3477580.75,2578779253337
2021-08-21,3633810.0,3694108.75,3592133.0,3665085.5,3015590334759
2021-08-22,3664685.0,3677354.5,3581385.75,3631106.5,1885107742917
2021-08-23,3671674.5,3744959.75,3637647.5,3662457.75,2542215628173
2021-08-24,3537172.75,3697673.5,3535764.0,3672875.0,2621855843395
2021-08-25,3628118.75,3645756.25,3501276.25,3538740.0,2419177516900
2021-08-26,3481063.0,3656667.75,3440698.5,3631220.25,2422431789078
2021-08-27,3605655.25,3609632.5,3440440.0,3477528.5,2536453723678
2021-08-28,3594170.0,3622180.0,3564538.75,3606678.0,2099664182021
2021-08-29,3588839.0,3648683.5,3522397.0,3594820.25,1902807766164
2021-08-30,3454374.5,3595883.0,3446687.25,3589208.0,2337934803979
2021-08-31,3443024.0,3514534.0,3432440.5,3452124.75,2535210359459
2021-09-01,3565117.5,3583707.25,3400222.0,3438139.5,2856602704762
2021-09-02,3603614.5,3677141.0,3550906.5,3562258.0,2886244298525
2021-09-03,3651584.75,3720951.0,3535329.5,3600730.75,3153819959103
2021-09-04,3645690.5,3689557.0,3616796.0,3650413.25,2735206457343
2021-09-05,3777727.5,3786158.0,3616052.75,3645196.5,2213396207532
2021-09-06,3848050.75,3852910.5,3731189.25,3778865.5,2842826435407
2021-09-07,3435499.0,3862870.5,3179006.5,3850020.5,4785808471068
2021-09-08,3402109.25,3472734.0,3280754.75,3436719.75,3617373216678
2021-09-09,3411249.5,3475570.5,3367572.5,3378736.75,2843673948236
2021-09-10,3300138.75,3460431.0,3260477.0,3411634.75,2878889931642
2021-09-11,3323487.0,3379942.75,3295312.25,3299104.25,2536638336210
2021-09-12,3386781.25,3409008.0,3293268.0,3323867.25,2050009988662
2021-09-13,3306672.0,3431315.0,3208430.25,3386336.0,3013009518182
2021-09-14,3468075.0,3477395.25,3291133.5,3306449.75,2846495281516
2021-09-15,3540005.25,3560147.75,3445908.0,3468480.25,2240005373032
2021-09-16,3515190.0,3560387.5,3464064.5,3538723.75,2336745034658
2021-09-17,3483557.25,3537444.0,3450597.0,3514281.0,2117196590852
2021-09-18,3558055.0,3595893.25,3470274.0,3483999.75,2105988244711
2021-09-19,3482905.25,3561740.25,3457844.75,3557354.5,1987422592164
2021-09-20,3155842.75,3487920.25,3136586.0,3482993.0,3234366604986
2021-09-21,3003004.0,3212509.5,2936202.25,3168249.25,3593913891022
2021-09-22,3219073.0,3241056.75,2996809.25,3001843.75,2817576398213
2021-09-23,3315061.0,3318725.75,3184678.5,3218023.0,2528587093855
2021-09-24,3162135.0,3324893.25,3020401.5,3315002.25,3162104909147
2021-09-25,3153044.25,3173687.25,3082429.25,3162219.0,2332842153795
2021-09-26,3189358.0,3247977.0,3015151.5,3153415.75,2263201077771
2021-09-27,3118076.25,3266927.5,3114746.75,3191251.0,2287117777256
2021-09-28,3043267.25,3156827.0,3035637.25,3115504.5,2240847072970
2021-09-29,3089169.75,3156943.5,3028073.0,3045524.75,2274445577158
2021-09-30,3251677.75,3272947.5,3080267.25,3088196.5,2312414691786
2021-10-01,3567979.5,3591045.25,3214413.25,3253596.75,3177471487215
2021-10-02,3537914.0,3580223.5,3519673.25,3569501.5,2270122674635
2021-10-03,3574140.25,3643151.25,3496819.0,3535581.5,1975279211682
2021-10-04,3662498.25,3686738.0,3500385.5,3574804.25,2489484562047
2021-10-05,3841122.5,3865425.75,3659510.5,3667126.0,2674882208326
2021-10-06,4139246.0,4154715.25,3785756.25,3839023.75,3666211984342
2021-10-07,4026320.25,4137539.25,4008203.75,4137539.25,2754344746173
2021-10-08,4064102.5,4198278.5,4025986.5,4026033.0,2620714542109
2021-10-09,4129844.5,4162129.75,4046578.5,4061236.0,2441113027981
2021-10-10,4124631.5,4237514.0,4076954.25,4128687.25,2976681987176
2021-10-11,4334517.5,4355590.0,4105674.0,4121810.75,3214976710157
2021-10-12,4230211.5,4337754.5,4110270.5,4337687.5,3101172540926
2021-10-13,4322679.0,4342361.0,4097070.5,4230000.0,3139097558219
2021-10-14,4298842.5,4400963.5,4274195.5,4320550.5,2746010720352
2021-10-15,4615743.0,4708602.0,4264985.5,4300670.5,3880308714999
2021-10-16,4563153.5,4666740.5,4511741.5,4616910.0,2566707320742
2021-10-17,4616900.0,4623793.5,4433681.5,4562814.0,2177606112349
2021-10-18,4666578.0,4712128.5,4522867.5,4616539.0,2863138602168
2021-10-19,4827383.0,4840358.0,4624857.0,4667864.0,3040210110656
2021-10-20,4936755.5,5008418.5,4776326.5,4829080.0,3051317469703
2021-10-21,4657473.5,4985084.0,4650528.5,4937458.0,3436991753736
2021-10-22,4551546.5,4763802.0,4506134.0,4659548.5,2882319838488
2021-10-23,4604490.0,4630411.0,4486621.0,4551724.0,2016177242470
2021-10-24,4569445.0,4612904.0,4472735.0,4602594.5,2048548828680
2021-10-25,4733682.5,4781520.0,4551523.0,4566677.0,2332675085809
2021-10-26,4520599.0,4745486.5,4492692.5,4733152.0,2612059573602
2021-10-27,4388398.5,4606226.0,4364088.5,4519716.0,3275937553061
2021-10-28,4534387.0,4647566.0,4353367.5,4387523.5,3385118539714
2021-10-29,4662651.0,4718126.5,4511955.0,4534591.5,2761632708299
2021-10-30,4637240.5,4670307.5,4564526.5,4663505.0,2409547711473
2021-10-31,4594486.5,4676004.0,4501282.5,4634367.5,2415757956329
2021-11-01,4564969.5,4676400.5,4477646.5,4594598.5,2705153041501
2021-11-02,4723805.0,4794668.5,4540150.0,4561890.0,2820149342520
2021-11-03,4687222.5,4732238.5,4562534.0,4725892.0,2688971483457
2021-11-04,4576860.0,4698636.0,4531055.0,4685120.5,2429174069650
2021-11-05,4534984.0,4648175.5,4514025.0,4577444.5,2270627746348
2021-11-06,4564794.5,4569483.5,4463620.0,4530770.0,2158586629063
2021-11-07,4698392.5,4698392.5,4557747.0,4566830.5,1834541671928
2021-11-08,4994456.0,5002351.5,4699659.5,4699659.5,3039953807527
2021-11-09,4967632.0,5067990.5,4920109.0,4993192.5,3141901918012
2021-11-10,4835980.0,5109431.5,4702472.0,4966260.5,3625824595108
2021-11-11,4827272.5,4885997.0,4776151.5,4834764.0,2666754438179
2021-11-12,4769818.0,4865375.0,4636567.5,4820882.0,2682812771408
2021-11-13,4793764.0,4826938.0,4707079.0,4769980.0,2265973752900
2021-11-14,4867364.0,4869471.0,4732663.5,4792711.5,1867790775632
2021-11-15,4730660.0,4933470.0,4729948.0,4871412.0,2274511689967
2021-11-16,4479537.5,4742816.5,4389488.0,4742816.5,3487975591390
2021-11-17,4482920.0,4516244.0,4346629.5,4477927.5,2909381817310
2021-11-18,4223737.5,4526044.0,4194691.5,4482335.0,3070019755820
2021-11-19,4318915.0,4334455.5,4134744.75,4220325.0,2876008818595
2021-11-20,4436149.5,4448238.5,4270624.0,4318581.0,2275715152584
2021-11-21,4364864.0,4458980.0,4356022.5,4438625.0,1941501365857
2021-11-22,4189614.5,4404670.0,4145311.25,4363108.0,2607740296122
2021-11-23,4285860.0,4310478.5,4139410.5,4190750.75,2790715501631
2021-11-24,4199930.0,4303290.5,4167445.25,4285620.0,2733931113289
2021-11-25,4267368.0,4423106.5,4264574.5,4265972.5,2554401255608
2021-11-26,4020571.5,4409592.0,4020571.5,4392957.5,3138022086248
2021-11-27,4114036.25,4152627.0,4027971.0,4033080.5,2293684054014
2021-11-28,4296522.0,4307433.5,4021094.75,4113882.0,2110184804978
2021-11-29,4338680.5,4423593.5,4264692.5,4299783.0,2429598278545
2021-11-30,4278323.0,4433189.0,4212004.5,4340448.0,2755022351063
2021-12-01,4293276.5,4418358.5,4243259.5,4271008.5,2765033882263
2021-12-02,4234772.0,4297464.5,4191520.0,4292341.5,2427887321387
2021-12-03,4036931.75,4319752.5,3950822.0,4237122.5,2996852175730
2021-12-04,3701246.0,4060011.75,3229245.75,4046695.5,4617891051784
2021-12-05,3714842.75,3743933.5,3600199.75,3701307.25,2799041808938
2021-12-06,3813502.75,3839716.5,3564907.0,3718201.25,2842812509655
2021-12-07,3823234.75,3917126.0,3784301.75,3813442.75,2539529677562
2021-12-08,3807230.5,3860509.25,3681732.5,3820788.75,2146900733252
2021-12-09,3603971.5,3829286.0,3582638.0,3803106.0,2238005010671
2021-12-10,3580690.5,3782078.0,3564045.75,3601705.25,2346992398635
2021-12-11,3737606.0,3744852.5,3557880.0,3582307.0,1951684535450
2021-12-12,3793918.75,3840760.25,3689400.0,3737026.5,1661445073306
2021-12-13,3543970.0,3801397.0,3479747.25,3795161.25,2439111163434
2021-12-14,3544772.0,3683079.5,3520315.75,3541872.5,2634178652490
2021-12-15,3726499.5,3775172.25,3564781.25,3679157.0,2784912899343
2021-12-16,3630568.5,3762570.5,3620244.25,3726784.75,2076953786066
2021-12-17,3513788.5,3656568.5,3469524.25,3629677.5,2502334518108
2021-12-18,3562919.75,3596489.25,3467875.5,3515090.0,1984814306502
2021-12-19,3550821.0,3657291.0,3536619.5,3563307.0,1912293931322
2021-12-20,3551600.75,3590326.75,3455640.25,3550824.75,2345641257212
2021-12-21,3703848.25,3725695.25,3537859.5,3552040.0,2047763135300
2021-12-22,3669738.25,3749855.25,3660129.5,3703884.75,1844960665394
2021-12-23,3812273.5,3851593.75,3618877.0,3669575.0,2118698792255
2021-12-24,3817532.25,3891754.75,3790986.75,3813888.25,1830406716954
2021-12-25,3788061.5,3844153.25,3773552.75,3819990.25,1429495926229
2021-12-26,3830783.25,3859950.75,3741333.75,3787974.0,1580608812888
2021-12-27,3797046.0,3894623.25,3793295.0,3830262.5,1823852628729
2021-12-28,3556736.0,3800003.25,3542872.75,3800003.25,2498547655888
2021-12-29,3463408.25,3596734.0,3445271.5,3559353.0,2240787722867
2021-12-30,3511630.75,3566338.75,3434743.5,3466830.75,1986367594893
2021-12-31,3450573.5,3594116.25,3413930.25,3510979.25,2755169279236
2022-01-01,3553432.75,3563902.25,3449235.25,3450968.25,1831803243622
2022-01-02,3527718.0,3567933.25,3491593.75,3552994.25,2082686540797
2022-01-03,3456649.25,3531323.0,3410128.75,3527593.0,2460646918166
2022-01-04,3420983.25,3534167.75,3411754.25,3456704.0,3167347616781
2022-01-05,3242895.75,3489761.0,3185429.5,3421116.0,2742872530982
2022-01-06,3211969.75,3257989.0,3177156.5,3242635.75,2248036372851
2022-01-07,3084876.25,3211422.25,3051867.25,3211422.25,6249981533485
2022-01-08,3098125.5,3134871.75,3019312.5,3085140.75,2083510136116
2022-01-09,3112181.75,3167164.75,3068744.5,3098183.75,1581232675666
2022-01-10,3097138.5,3128100.0,2949055.25,3112080.0,2377528686813
2022-01-11,3154570.0,3173758.5,3059900.75,3097008.5,1943389594187
2022-01-12,3243415.0,3256174.5,3136662.25,3155037.0,2472273700254
2022-01-13,3150603.0,3269740.0,3138328.5,3243241.0,3527830296050
2022-01-14,3196112.0,3217748.25,3111896.75,3151143.25,1748411820799
2022-01-15,3201873.75,3242457.75,3164175.75,3196275.25,1362350297205
2022-01-16,3202534.5,3221110.75,3165806.25,3201476.5,1329782597127
2022-01-17,3137342.5,3207400.75,3095291.25,3202849.5,1610672411911
2022-01-18,3162067.25,3173928.25,3085524.5,3137307.0,1672770829899
2022-01-19,3107925.5,3159638.25,3077026.0,3161948.5,1719198670464
2022-01-20,3028362.0,3226499.75,3027796.5,3107903.0,1517294473618
2022-01-21,2713170.0,3056650.75,2663614.0,3029790.25,3200971802358
2022-01-22,2606967.0,2730397.75,2556286.5,2714232.25,2955562433293
2022-01-23,2699641.25,2711288.25,2588713.0,2608240.25,1936201519394
2022-01-24,2736064.25,2779855.25,2476164.75,2699561.5,3124392373784
2022-01-25,2762910.25,2799101.5,2673707.75,2736099.75,1975935308810
2022-01-26,2765090.25,2906037.0,2729320.25,2762649.5,2350348805895
2022-01-27,2793149.75,2793908.5,2682047.25,2764321.75,1883354302944
2022-01-28,2833883.5,2846524.75,2718766.0,2792413.5,1667946759411
2022-01-29,2860422.5,2893279.5,2805543.5,2833612.0,1289590381602
2022-01-30,2845582.5,2871754.75,2809569.0,2861453.0,1098946750782
2022-01-31,2869150.25,2882034.5,2755844.5,2845783.5,1545899767167
2022-02-01,2895895.25,2926063.75,2851756.0,2869048.75,1516479295088
2022-02-02,2764916.5,2902695.25,2755125.0,2895928.25,1433240098660
2022-02-03,2773377.75,2773377.75,2724491.75,2764304.5,1387751392286
2022-02-04,3097888.75,3099897.5,2770764.25,2772979.5,2195514181040
2022-02-05,3093431.75,3123738.0,3063344.0,3097934.0,1467013237037
